DateTime,Location,Meter Name,Commodity Name,Demand/Usage
2018-01-01 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-01 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.9
2018-01-01 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-02 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-02 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-02 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.9
2018-01-02 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-02 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-02 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-02 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-02 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-02 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-02 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-02 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-02 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-02 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-02 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-02 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-02 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-02 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-02 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-02 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-02 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-02 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-02 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-02 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-02 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-03 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-03 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-03 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-03 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-03 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-03 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-03 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-03 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-03 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-03 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-04 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-04 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-04 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-04 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-04 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.000000023841
2018-01-04 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-04 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-04 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-04 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-04 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-05 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-05 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-05 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-05 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-05 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-05 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-05 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-05 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-05 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-05 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-06 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-06 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-06 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.9
2018-01-06 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-06 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-06 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-07 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-07 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-07 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-07 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-07 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-07 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),10.800000095367
2018-01-07 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),10.350000059604
2018-01-07 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-07 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-07 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-08 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-08 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-08 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-08 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-08 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-08 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-08 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-08 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-08 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-08 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-08 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-08 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-09 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-09 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-09 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-09 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-09 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-09 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-09 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-09 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-10 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-10 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-10 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),5.4
2018-01-10 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-10 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-11 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-11 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-11 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-11 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-11 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-12 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-12 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-12 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-12 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-12 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-12 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-12 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-12 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),6.3
2018-01-12 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-12 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-12 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),249.3
2018-01-12 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),411.3
2018-01-12 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),413.1
2018-01-12 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),413.1
2018-01-12 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),413.1
2018-01-12 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),414.9
2018-01-12 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),416.7
2018-01-12 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),415.8
2018-01-12 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),414.9
2018-01-12 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),262.8
2018-01-12 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),156.6
2018-01-12 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-12 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-12 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-13 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2018-01-13 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),379.8
2018-01-13 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),405.0
2018-01-13 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),239.4
2018-01-13 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),62.1
2018-01-13 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-13 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-13 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-13 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-14 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-14 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-14 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-14 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-14 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-14 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-14 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-14 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-14 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-14 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-14 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-14 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-14 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
