DateTime,Location,Commodity Name,Demand/Usage,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2017-05-31 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),296.4,,,,
2017-05-31 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),289.8,,,,
2017-05-31 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-05-31 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.0,,,,
2017-05-31 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),319.2,,,,
2017-05-31 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),377.4,,,,
2017-05-31 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),450.6,,,,
2017-05-31 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),510.0,,,,
2017-05-31 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),612.0,,,,
2017-05-31 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),673.8,,,,
2017-05-31 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),696.0,,,,
2017-05-31 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),711.6,,,,
2017-05-31 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),746.4,,,,
2017-05-31 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),742.8,,,,
2017-05-31 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),735.0,,,,
2017-05-31 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),710.4,,,,
2017-05-31 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),713.4,,,,
2017-05-31 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),683.4,,,,
2017-05-31 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),511.2,,,,
2017-05-31 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),469.2,,,,
2017-05-31 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),442.2,,,,
2017-05-31 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),417.6,,,,
2017-05-31 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),367.8,,,,
2017-06-01 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),331.8,,,,
2017-06-01 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),300.0,,,,
2017-06-01 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.8,,,,
2017-06-01 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2017-06-01 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-06-01 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),285.0,,,,
2017-06-01 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),381.0,,,,
2017-06-01 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),459.6,,,,
2017-06-01 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),517.8,,,,
2017-06-01 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),596.4,,,,
2017-06-01 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),674.4,,,,
2017-06-01 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),690.6,,,,
2017-06-01 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),718.8,,,,
2017-06-01 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),755.4,,,,
2017-06-01 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),755.4,,,,
2017-06-01 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),729.6,,,,
2017-06-01 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),726.6,,,,
2017-06-01 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),724.2,,,,
2017-06-01 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),679.2,,,,
2017-06-01 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),488.4,,,,
2017-06-01 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),462.6,,,,
2017-06-01 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),431.4,,,,
2017-06-01 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),402.6,,,,
2017-06-01 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),349.8,,,,
2017-06-02 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),313.8,,,,
2017-06-02 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),294.6,,,,
2017-06-02 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),278.4,,,,
2017-06-02 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.0,,,,
2017-06-02 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-06-02 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.6,,,,
2017-06-02 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),378.6,,,,
2017-06-02 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),456.0,,,,
2017-06-02 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),505.8,,,,
2017-06-02 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),613.8,,,,
2017-06-02 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),670.8,,,,
2017-06-02 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),699.0,,,,
2017-06-02 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),720.0,,,,
2017-06-02 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),750.0,,,,
2017-06-02 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),753.0,,,,
2017-06-02 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),732.0,,,,
2017-06-02 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),715.2,,,,
2017-06-02 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),707.4,,,,
2017-06-02 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),684.0,,,,
2017-06-02 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),490.2,,,,
2017-06-02 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),460.8,,,,
2017-06-02 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),433.2,,,,
2017-06-02 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),408.6,,,,
2017-06-02 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),348.0,,,,
2017-06-03 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),316.2,,,,
2017-06-03 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2017-06-03 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),269.4,,,,
2017-06-03 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),270.0,,,,
2017-06-03 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),272.4,,,,
2017-06-03 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),277.2,,,,
2017-06-03 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),277.2,,,,
2017-06-03 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),283.8,,,,
2017-06-03 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),293.4,,,,
2017-06-03 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),450.0,,,,
2017-06-03 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),513.6,,,,
2017-06-03 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),540.0,,,,
2017-06-03 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),545.4,,,,
2017-06-03 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),562.2,,,,
2017-06-03 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),423.0,,,,
2017-06-03 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),409.2,,,,
2017-06-03 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),392.4,,,,
2017-06-03 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),405.0,,,,
2017-06-03 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),400.8,,,,
2017-06-03 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),388.8,,,,
2017-06-03 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),396.6,,,,
2017-06-03 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),397.2,,,,
2017-06-03 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),363.0,,,,
2017-06-03 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),319.2,,,,
2017-06-04 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),309.0,,,,
2017-06-04 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),291.6,,,,
2017-06-04 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),284.4,,,,
2017-06-04 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),277.2,,,,
2017-06-04 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),277.2,,,,
2017-06-04 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),277.8,,,,
2017-06-04 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),284.4,,,,
2017-06-04 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.6,,,,
2017-06-04 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),273.6,,,,
2017-06-04 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),276.6,,,,
2017-06-04 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),298.8,,,,
2017-06-04 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),331.2,,,,
2017-06-04 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),354.6,,,,
2017-06-04 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),369.0,,,,
2017-06-04 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),373.8,,,,
2017-06-04 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),366.0,,,,
2017-06-04 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),367.2,,,,
2017-06-04 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),375.6,,,,
2017-06-04 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),369.6,,,,
2017-06-04 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),370.8,,,,
2017-06-04 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),357.0,,,,
2017-06-04 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),366.0,,,,
2017-06-04 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),334.8,,,,
2017-06-04 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),309.6,,,,
2017-06-05 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),297.6,,,,
2017-06-05 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),284.4,,,,
2017-06-05 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.0,,,,
2017-06-05 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),273.0,,,,
2017-06-05 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),274.2,,,,
2017-06-05 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2017-06-05 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),370.8,,,,
2017-06-05 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),437.4,,,,
2017-06-05 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),496.2,,,,
2017-06-05 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),600.6,,,,
2017-06-05 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),670.8,,,,
2017-06-05 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),705.0,,,,
2017-06-05 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),731.4,,,,
2017-06-05 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),747.0,,,,
2017-06-05 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),756.6,,,,
2017-06-05 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),741.0,,,,
2017-06-05 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),750.6,,,,
2017-06-05 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),736.8,,,,
2017-06-05 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),688.2,,,,
2017-06-05 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),486.6,,,,
2017-06-05 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),465.0,,,,
2017-06-05 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),454.8,,,,
2017-06-05 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),419.4,,,,
2017-06-05 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),348.0,,,,
2017-06-06 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),323.4,,,,
2017-06-06 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),300.6,,,,
2017-06-06 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),283.2,,,,
2017-06-06 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),289.8,,,,
2017-06-06 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),283.8,,,,
2017-06-06 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),287.4,,,,
2017-06-06 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),380.4,,,,
2017-06-06 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),458.4,,,,
2017-06-06 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),518.4,,,,
2017-06-06 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),601.8,,,,
2017-06-06 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),658.8,,,,
2017-06-06 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),715.2,,,,
2017-06-06 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),723.0,,,,
2017-06-06 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),753.0,,,,
2017-06-06 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),753.6,,,,
2017-06-06 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),736.2,,,,
2017-06-06 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),727.8,,,,
2017-06-06 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),726.6,,,,
2017-06-06 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),693.0,,,,
2017-06-06 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),496.8,,,,
2017-06-06 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),477.0,,,,
2017-06-06 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),441.0,,,,
2017-06-06 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),416.4,,,,
2017-06-06 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),355.8,,,,
2017-06-07 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),331.8,,,,
2017-06-07 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),310.8,,,,
2017-06-07 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),294.0,,,,
2017-06-07 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),291.0,,,,
2017-06-07 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),292.2,,,,
2017-06-07 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),293.4,,,,
2017-06-07 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),382.8,,,,
2017-06-07 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),464.4,,,,
2017-06-07 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),520.2,,,,
2017-06-07 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),599.4,,,,
2017-06-07 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),683.4,,,,
2017-06-07 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),696.0,,,,
2017-06-07 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),722.4,,,,
2017-06-07 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),751.8,,,,
2017-06-07 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),741.0,,,,
2017-06-07 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),729.0,,,,
2017-06-07 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),721.2,,,,
2017-06-07 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),702.0,,,,
2017-06-07 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),676.2,,,,
2017-06-07 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),496.8,,,,
2017-06-07 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),468.0,,,,
2017-06-07 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),447.6,,,,
2017-06-07 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),407.4,,,,
2017-06-07 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),358.8,,,,
2017-06-08 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),319.2,,,,
2017-06-08 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),299.4,,,,
2017-06-08 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2017-06-08 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),271.8,,,,
2017-06-08 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),275.4,,,,
2017-06-08 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),276.0,,,,
2017-06-08 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),372.0,,,,
2017-06-08 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),451.2,,,,
2017-06-08 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),512.4,,,,
2017-06-08 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),594.0,,,,
2017-06-08 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),648.6,,,,
2017-06-08 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),691.8,,,,
2017-06-08 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),711.0,,,,
2017-06-08 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),741.6,,,,
2017-06-08 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),747.6,,,,
2017-06-08 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),735.0,,,,
2017-06-08 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),714.6,,,,
2017-06-08 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),714.0,,,,
2017-06-08 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),684.0,,,,
2017-06-08 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),503.4,,,,
2017-06-08 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),475.2,,,,
2017-06-08 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),441.0,,,,
2017-06-08 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),412.2,,,,
2017-06-08 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),360.0,,,,
2017-06-09 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),335.4,,,,
2017-06-09 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),300.0,,,,
2017-06-09 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-06-09 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-06-09 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),285.0,,,,
2017-06-09 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),282.6,,,,
2017-06-09 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),382.2,,,,
2017-06-09 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),461.4,,,,
2017-06-09 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),505.2,,,,
2017-06-09 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),588.6,,,,
2017-06-09 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),662.4,,,,
2017-06-09 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),696.0,,,,
2017-06-09 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),710.4,,,,
2017-06-09 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),735.6,,,,
2017-06-09 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),740.4,,,,
2017-06-09 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),742.2,,,,
2017-06-09 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),708.6,,,,
2017-06-09 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),709.8,,,,
2017-06-09 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),673.2,,,,
2017-06-09 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),474.6,,,,
2017-06-09 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),432.6,,,,
2017-06-09 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),420.0,,,,
2017-06-09 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),424.2,,,,
2017-06-09 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),354.0,,,,
2017-06-10 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),312.0,,,,
2017-06-10 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),292.2,,,,
2017-06-10 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),278.4,,,,
2017-06-10 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),277.2,,,,
2017-06-10 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),278.4,,,,
2017-06-10 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2017-06-10 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),284.4,,,,
2017-06-10 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-06-10 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),296.4,,,,
2017-06-10 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),450.0,,,,
2017-06-10 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),514.8,,,,
2017-06-10 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),540.0,,,,
2017-06-10 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),545.4,,,,
2017-06-10 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),569.4,,,,
2017-06-10 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),411.0,,,,
2017-06-10 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),409.2,,,,
2017-06-10 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),406.8,,,,
2017-06-10 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),412.2,,,,
2017-06-10 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),404.4,,,,
2017-06-10 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),394.8,,,,
2017-06-10 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),375.0,,,,
2017-06-10 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),373.2,,,,
2017-06-10 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),350.4,,,,
2017-06-10 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),318.0,,,,
2017-06-11 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),283.8,,,,
2017-06-11 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),261.68,,,,
2017-06-11 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),242.64,,,,
2017-06-11 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),236.32,,,,
2017-06-11 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),236.15,,,,
2017-06-11 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),236.5,,,,
2017-06-11 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),241.95,,,,
2017-06-11 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),237.71,,,,
2017-06-11 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),232.46,,,,
2017-06-11 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),234.85,,,,
2017-06-11 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),253.54,,,,
2017-06-11 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),305.65,,,,
2017-06-11 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),399.0,,,,
2017-06-11 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),382.2,,,,
2017-06-11 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),360.6,,,,
2017-06-11 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),362.4,,,,
2017-06-11 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),365.4,,,,
2017-06-11 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),365.4,,,,
2017-06-11 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),357.6,,,,
2017-06-11 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),358.2,,,,
2017-06-11 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),357.0,,,,
2017-06-11 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),365.4,,,,
2017-06-11 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),327.6,,,,
2017-06-11 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),307.2,,,,
2017-06-12 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),291.6,,,,
2017-06-12 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-06-12 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),274.2,,,,
2017-06-12 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),272.4,,,,
2017-06-12 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),273.0,,,,
2017-06-12 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2017-06-12 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),311.4,,,,
2017-06-12 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),423.0,,,,
